settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
12950970732						Order	204-2280713-5313105	204-2280713-5313105		DnwTd7Y4M	Amazon.co.uk	ItemFees	ShippingChargeback	-1.37	AFN	17.02.2020	17.02.2020 19:23:42 UTC	58608684162451			mb018-a2141-coeudc1	1	
12950970732						Order	026-7292957-8684334	026-7292957-8684334		D1SZB8mkL	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	21.02.2020	21.02.2020 23:39:53 UTC	01643104720771			mb016-a1708-coeudc1	1	
12950970732						Order	026-7292957-8684334	026-7292957-8684334		D1SZB8mkL	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	21.02.2020	21.02.2020 23:39:53 UTC	01643104720771			mb016-a1708-coeudc1	1	
12950970732						Order	026-7292957-8684334	026-7292957-8684334		D1SZB8mkL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.02	AFN	21.02.2020	21.02.2020 23:39:53 UTC	01643104720771			mb016-a1708-coeudc1	1	
12950970732						Order	026-7292957-8684334	026-7292957-8684334		D1SZB8mkL	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	21.02.2020	21.02.2020 23:39:53 UTC	01643104720771			mb016-a1708-coeudc1	1	
12950970732						Order	202-6938826-7432337	202-6938826-7432337		D6ffg9kn7	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	17.02.2020	17.02.2020 00:21:22 UTC	46916999921387			mb003-a1706-coeudc1	1	
12950970732						Order	202-6938826-7432337	202-6938826-7432337		D6ffg9kn7	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	17.02.2020	17.02.2020 00:21:22 UTC	46916999921387			mb003-a1706-coeudc1	1	
12950970732						Order	202-6938826-7432337	202-6938826-7432337		D6ffg9kn7	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	17.02.2020	17.02.2020 00:21:22 UTC	46916999921387			mb003-a1706-coeudc1	1	
12950970732						Order	202-6938826-7432337	202-6938826-7432337		D6ffg9kn7	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	17.02.2020	17.02.2020 00:21:22 UTC	46916999921387			mb003-a1706-coeudc1	1	
12950970732						Order	206-3138868-9655533	206-3138868-9655533		DGfzFzFVc	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	23.02.2020	23.02.2020 21:55:00 UTC	58326764412387			mb003-a1706-coeudc1	1	
12950970732						Order	206-3138868-9655533	206-3138868-9655533		DGfzFzFVc	Amazon.co.uk	ItemPrice	Tax	3.00	AFN	23.02.2020	23.02.2020 21:55:00 UTC	58326764412387			mb003-a1706-coeudc1	1	
12950970732						Order	206-3138868-9655533	206-3138868-9655533		DGfzFzFVc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	23.02.2020	23.02.2020 21:55:00 UTC	58326764412387			mb003-a1706-coeudc1	1	
12950970732						Order	206-3138868-9655533	206-3138868-9655533		DGfzFzFVc	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	23.02.2020	23.02.2020 21:55:00 UTC	58326764412387			mb003-a1706-coeudc1	1	
12950970732						Order	205-1630874-7986734	205-1630874-7986734		DNLMPjTwF	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	16.02.2020	16.02.2020 22:01:39 UTC	17767312614539			mb109-a2141-coeudc1	1	
12950970732						Order	205-1630874-7986734	205-1630874-7986734		DNLMPjTwF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	16.02.2020	16.02.2020 22:01:39 UTC	17767312614539			mb109-a2141-coeudc1	1	
12950970732						Order	205-1630874-7986734	205-1630874-7986734		DNLMPjTwF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	16.02.2020	16.02.2020 22:01:39 UTC	17767312614539			mb109-a2141-coeudc1	1	
12950970732						Order	205-1630874-7986734	205-1630874-7986734		DNLMPjTwF	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	16.02.2020	16.02.2020 22:01:39 UTC	17767312614539			mb109-a2141-coeudc1	1	
12950970732						Order	204-8119337-8857909	204-8119337-8857909		DnsXTlzKF	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	25.02.2020	25.02.2020 00:25:39 UTC	03759148633491			mb016-a1707-coeudc1	1	
12950970732						Order	204-8119337-8857909	204-8119337-8857909		DnsXTlzKF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	25.02.2020	25.02.2020 00:25:39 UTC	03759148633491			mb016-a1707-coeudc1	1	
12950970732						Order	204-8119337-8857909	204-8119337-8857909		DnsXTlzKF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	25.02.2020	25.02.2020 00:25:39 UTC	03759148633491			mb016-a1707-coeudc1	1	
12950970732						Order	204-8119337-8857909	204-8119337-8857909		DnsXTlzKF	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	25.02.2020	25.02.2020 00:25:39 UTC	03759148633491			mb016-a1707-coeudc1	1	
12950970732						Order	203-0510575-7501127	203-0510575-7501127		D6dRStzJF	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	26.02.2020	26.02.2020 17:24:15 UTC	43620766596083			mb014-a2141-coeudc1	1	
12950970732						Order	203-0510575-7501127	203-0510575-7501127		D6dRStzJF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	26.02.2020	26.02.2020 17:24:15 UTC	43620766596083			mb014-a2141-coeudc1	1	
12950970732						Order	203-0510575-7501127	203-0510575-7501127		D6dRStzJF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	26.02.2020	26.02.2020 17:24:15 UTC	43620766596083			mb014-a2141-coeudc1	1	
12950970732						Order	203-0510575-7501127	203-0510575-7501127		D6dRStzJF	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	26.02.2020	26.02.2020 17:24:15 UTC	43620766596083			mb014-a2141-coeudc1	1	
12950970732						Order	202-9225680-4375508	202-9225680-4375508		Dnhh2CzbF	Amazon.co.uk	ItemPrice	Principal	21.66	AFN	22.02.2020	22.02.2020 16:04:39 UTC	47813048102011			JV-PP7X-WR6T	1	
12950970732						Order	202-9225680-4375508	202-9225680-4375508		Dnhh2CzbF	Amazon.co.uk	ItemPrice	Tax	4.33	AFN	22.02.2020	22.02.2020 16:04:39 UTC	47813048102011			JV-PP7X-WR6T	1	
12950970732						Order	202-9225680-4375508	202-9225680-4375508		Dnhh2CzbF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.45	AFN	22.02.2020	22.02.2020 16:04:39 UTC	47813048102011			JV-PP7X-WR6T	1	
12950970732						Order	202-9225680-4375508	202-9225680-4375508		Dnhh2CzbF	Amazon.co.uk	ItemFees	Commission	-3.12	AFN	22.02.2020	22.02.2020 16:04:39 UTC	47813048102011			JV-PP7X-WR6T	1	
12950970732						Order	202-3894036-8489117	202-3894036-8489117		D3Qx21z2F	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	22.02.2020	22.02.2020 20:41:10 UTC	49424765536371			mb016-a1706-coeudc1	1	
12950970732						Order	202-3894036-8489117	202-3894036-8489117		D3Qx21z2F	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	22.02.2020	22.02.2020 20:41:10 UTC	49424765536371			mb016-a1706-coeudc1	1	
12950970732						Order	202-3894036-8489117	202-3894036-8489117		D3Qx21z2F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.02	AFN	22.02.2020	22.02.2020 20:41:10 UTC	49424765536371			mb016-a1706-coeudc1	1	
12950970732						Order	202-3894036-8489117	202-3894036-8489117		D3Qx21z2F	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	22.02.2020	22.02.2020 20:41:10 UTC	49424765536371			mb016-a1706-coeudc1	1	
12950970732						Order	203-8375877-8782725	203-8375877-8782725		DnFgg0TTF	Amazon.co.uk	ItemPrice	Principal	21.66	AFN	19.02.2020	19.02.2020 00:29:40 UTC	55358070602707			JV-PP7X-WR6T	1	
12950970732						Order	203-8375877-8782725	203-8375877-8782725		DnFgg0TTF	Amazon.co.uk	ItemPrice	Tax	4.33	AFN	19.02.2020	19.02.2020 00:29:40 UTC	55358070602707			JV-PP7X-WR6T	1	
12950970732						Order	203-8375877-8782725	203-8375877-8782725		DnFgg0TTF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.45	AFN	19.02.2020	19.02.2020 00:29:40 UTC	55358070602707			JV-PP7X-WR6T	1	
12950970732						Order	203-8375877-8782725	203-8375877-8782725		DnFgg0TTF	Amazon.co.uk	ItemFees	Commission	-3.12	AFN	19.02.2020	19.02.2020 00:29:40 UTC	55358070602707			JV-PP7X-WR6T	1	
12950970732						Order	026-9880269-7796363	026-9880269-7796363		DNLYlKYPM	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	18.02.2020	18.02.2020 21:57:28 UTC	24031802485755			mb017-a1707-coeudc1	1	
12950970732						Order	026-9880269-7796363	026-9880269-7796363		DNLYlKYPM	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	18.02.2020	18.02.2020 21:57:28 UTC	24031802485755			mb017-a1707-coeudc1	1	
12950970732						Order	026-9880269-7796363	026-9880269-7796363		DNLYlKYPM	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	18.02.2020	18.02.2020 21:57:28 UTC	24031802485755			mb017-a1707-coeudc1	1	
12950970732						Order	026-9880269-7796363	026-9880269-7796363		DNLYlKYPM	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	18.02.2020	18.02.2020 21:57:28 UTC	24031802485755			mb017-a1707-coeudc1	1	
12950970732						Order	203-5819579-1358757	203-5819579-1358757		DNDHbcFqc	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	19.02.2020	19.02.2020 21:27:11 UTC	22650314999747			mb014-a2141-coeudc1	1	
12950970732						Order	203-5819579-1358757	203-5819579-1358757		DNDHbcFqc	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	19.02.2020	19.02.2020 21:27:11 UTC	22650314999747			mb014-a2141-coeudc1	1	
12950970732						Order	203-5819579-1358757	203-5819579-1358757		DNDHbcFqc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	19.02.2020	19.02.2020 21:27:11 UTC	22650314999747			mb014-a2141-coeudc1	1	
12950970732						Order	203-5819579-1358757	203-5819579-1358757		DNDHbcFqc	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	19.02.2020	19.02.2020 21:27:11 UTC	22650314999747			mb014-a2141-coeudc1	1	
12950970732						Order	202-0273534-3587551	202-0273534-3587551		D1JHytmCL	Amazon.co.uk	ItemPrice	Principal	21.66	AFN	22.02.2020	22.02.2020 16:04:45 UTC	10676649727411			JV-PP7X-WR6T	1	
12950970732						Order	202-0273534-3587551	202-0273534-3587551		D1JHytmCL	Amazon.co.uk	ItemPrice	Tax	4.33	AFN	22.02.2020	22.02.2020 16:04:45 UTC	10676649727411			JV-PP7X-WR6T	1	
12950970732						Order	202-0273534-3587551	202-0273534-3587551		D1JHytmCL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.45	AFN	22.02.2020	22.02.2020 16:04:45 UTC	10676649727411			JV-PP7X-WR6T	1	
12950970732						Order	202-0273534-3587551	202-0273534-3587551		D1JHytmCL	Amazon.co.uk	ItemFees	Commission	-3.12	AFN	22.02.2020	22.02.2020 16:04:45 UTC	10676649727411			JV-PP7X-WR6T	1	
12950970732						Order	206-3633498-2294727	206-3633498-2294727		DNg8LrFpc	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	26.02.2020	26.02.2020 21:37:56 UTC	34719793546411			mb016-a1706-coeudc1	1	
12950970732						Order	206-3633498-2294727	206-3633498-2294727		DNg8LrFpc	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	26.02.2020	26.02.2020 21:37:56 UTC	34719793546411			mb016-a1706-coeudc1	1	
12950970732						Order	206-3633498-2294727	206-3633498-2294727		DNg8LrFpc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.02	AFN	26.02.2020	26.02.2020 21:37:56 UTC	34719793546411			mb016-a1706-coeudc1	1	
12950970732						Order	206-3633498-2294727	206-3633498-2294727		DNg8LrFpc	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	26.02.2020	26.02.2020 21:37:56 UTC	34719793546411			mb016-a1706-coeudc1	1	
12950970732						Order	204-2094035-5449143	204-2094035-5449143		DJmPxmzGF	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	24.02.2020	24.02.2020 22:24:13 UTC	34382312097707			mb011-a1706-coeudc1	1	
12950970732						Order	204-2094035-5449143	204-2094035-5449143		DJmPxmzGF	Amazon.co.uk	ItemPrice	Tax	3.00	AFN	24.02.2020	24.02.2020 22:24:13 UTC	34382312097707			mb011-a1706-coeudc1	1	
12950970732						Order	204-2094035-5449143	204-2094035-5449143		DJmPxmzGF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	24.02.2020	24.02.2020 22:24:13 UTC	34382312097707			mb011-a1706-coeudc1	1	
12950970732						Order	204-2094035-5449143	204-2094035-5449143		DJmPxmzGF	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	24.02.2020	24.02.2020 22:24:13 UTC	34382312097707			mb011-a1706-coeudc1	1	
12950970732						Order	206-2730591-8930760	206-2730591-8930760		DcYdhzzRF	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	28.02.2020	28.02.2020 14:49:57 UTC	42293472165891			mb003-a1932-coeudc1	1	
12950970732						Order	206-2730591-8930760	206-2730591-8930760		DcYdhzzRF	Amazon.co.uk	ItemPrice	Tax	3.00	AFN	28.02.2020	28.02.2020 14:49:57 UTC	42293472165891			mb003-a1932-coeudc1	1	
12950970732						Order	206-2730591-8930760	206-2730591-8930760		DcYdhzzRF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	28.02.2020	28.02.2020 14:49:57 UTC	42293472165891			mb003-a1932-coeudc1	1	
12950970732						Order	206-2730591-8930760	206-2730591-8930760		DcYdhzzRF	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	28.02.2020	28.02.2020 14:49:57 UTC	42293472165891			mb003-a1932-coeudc1	1	
12950970732						Order	205-6117467-6349943	205-6117467-6349943		D1YkwYm1L	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	24.02.2020	24.02.2020 15:16:47 UTC	33425517206211			mb015-a2141-coeudc1	1	
12950970732						Order	205-6117467-6349943	205-6117467-6349943		D1YkwYm1L	Amazon.co.uk	ItemPrice	Shipping	16.69	AFN	24.02.2020	24.02.2020 15:16:47 UTC	33425517206211			mb015-a2141-coeudc1	1	
12950970732						Order	205-6117467-6349943	205-6117467-6349943		D1YkwYm1L	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	24.02.2020	24.02.2020 15:16:47 UTC	33425517206211			mb015-a2141-coeudc1	1	
12950970732						Order	205-6117467-6349943	205-6117467-6349943		D1YkwYm1L	Amazon.co.uk	ItemFees	Commission	-1.80	AFN	24.02.2020	24.02.2020 15:16:47 UTC	33425517206211			mb015-a2141-coeudc1	1	
12950970732						Order	205-6117467-6349943	205-6117467-6349943		D1YkwYm1L	Amazon.co.uk	ItemFees	ShippingChargeback	-13.91	AFN	24.02.2020	24.02.2020 15:16:47 UTC	33425517206211			mb015-a2141-coeudc1	1	
12950970732						Order	206-2461663-7027550	206-2461663-7027550		Dw3lfGT0F	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	19.02.2020	19.02.2020 15:28:00 UTC	57075591101779			mb003-a1706-coeudc1	1	
12950970732						Order	206-2461663-7027550	206-2461663-7027550		Dw3lfGT0F	Amazon.co.uk	ItemPrice	Tax	3.00	AFN	19.02.2020	19.02.2020 15:28:00 UTC	57075591101779			mb003-a1706-coeudc1	1	
12950970732						Order	206-2461663-7027550	206-2461663-7027550		Dw3lfGT0F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	19.02.2020	19.02.2020 15:28:00 UTC	57075591101779			mb003-a1706-coeudc1	1	
12950970732						Order	206-2461663-7027550	206-2461663-7027550		Dw3lfGT0F	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	19.02.2020	19.02.2020 15:28:00 UTC	57075591101779			mb003-a1706-coeudc1	1	
12950970732						Order	202-0573063-5478759	202-0573063-5478759		DGwlM3347	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	28.02.2020	28.02.2020 21:20:57 UTC	05326374173355			mb018-a1706-coeudc1	1	
12950970732						Order	202-0573063-5478759	202-0573063-5478759		DGwlM3347	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	28.02.2020	28.02.2020 21:20:57 UTC	05326374173355			mb018-a1706-coeudc1	1	
12950970732						Order	202-0573063-5478759	202-0573063-5478759		DGwlM3347	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	28.02.2020	28.02.2020 21:20:57 UTC	05326374173355			mb018-a1706-coeudc1	1	
12950970732						Order	202-0573063-5478759	202-0573063-5478759		DGwlM3347	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	28.02.2020	28.02.2020 21:20:57 UTC	05326374173355			mb018-a1706-coeudc1	1	
12950970732						Order	203-6491444-0192350	203-6491444-0192350		DJBPj5kls	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	24.02.2020	24.02.2020 13:23:05 UTC	32603987210267			mb018-a1707-coeudc1	1	
12950970732						Order	203-6491444-0192350	203-6491444-0192350		DJBPj5kls	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	24.02.2020	24.02.2020 13:23:05 UTC	32603987210267			mb018-a1707-coeudc1	1	
12950970732						Order	203-6491444-0192350	203-6491444-0192350		DJBPj5kls	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	24.02.2020	24.02.2020 13:23:05 UTC	32603987210267			mb018-a1707-coeudc1	1	
12950970732						Order	203-6491444-0192350	203-6491444-0192350		DJBPj5kls	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	24.02.2020	24.02.2020 13:23:05 UTC	32603987210267			mb018-a1707-coeudc1	1	
12950970732						Order	205-7433336-3397927	205-7433336-3397927		D1Yrdwz2F	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	25.02.2020	25.02.2020 21:17:21 UTC	31816691732731			mb015-a1708-coeudc1	1	
12950970732						Order	205-7433336-3397927	205-7433336-3397927		D1Yrdwz2F	Amazon.co.uk	ItemPrice	Tax	3.00	AFN	25.02.2020	25.02.2020 21:17:21 UTC	31816691732731			mb015-a1708-coeudc1	1	
12950970732						Order	205-7433336-3397927	205-7433336-3397927		D1Yrdwz2F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	25.02.2020	25.02.2020 21:17:21 UTC	31816691732731			mb015-a1708-coeudc1	1	
12950970732						Order	205-7433336-3397927	205-7433336-3397927		D1Yrdwz2F	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	25.02.2020	25.02.2020 21:17:21 UTC	31816691732731			mb015-a1708-coeudc1	1	
12950970732						Order	204-7529688-8826705	204-7529688-8826705		DcHtJvk9s	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	17.02.2020	17.02.2020 04:39:46 UTC	44078061379459			mb017-a1932-coeudc1	1	
12950970732						Order	204-7529688-8826705	204-7529688-8826705		DcHtJvk9s	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	17.02.2020	17.02.2020 04:39:46 UTC	44078061379459			mb017-a1932-coeudc1	1	
12950970732						Order	204-7529688-8826705	204-7529688-8826705		DcHtJvk9s	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	17.02.2020	17.02.2020 04:39:46 UTC	44078061379459			mb017-a1932-coeudc1	1	
12950970732						Order	204-7529688-8826705	204-7529688-8826705		DcHtJvk9s	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	17.02.2020	17.02.2020 04:39:46 UTC	44078061379459			mb017-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	ItemPrice	Shipping	1.24	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	ItemPrice	ShippingTax	0.25	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.02	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	Promotion	Shipping	-1.24	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	UK Core Free Shipping 2015/04/08 23-59-11-975
12950970732						Order	205-4921257-7719559	205-4921257-7719559		DwjJdYkYs	Amazon.co.uk	Promotion	TaxDiscount	-0.25	AFN	20.02.2020	20.02.2020 16:32:04 UTC	01543440401891			mb019-a1932-coeudc1	1	UK Core Free Shipping 2015/04/08 23-59-11-975
12950970732						Order	203-4500555-8857138	203-4500555-8857138		DGzgz8F1c	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	24.02.2020	24.02.2020 16:39:30 UTC	59723330385235			mb109-a1706-coeudc1	1	
12950970732						Order	203-4500555-8857138	203-4500555-8857138		DGzgz8F1c	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	24.02.2020	24.02.2020 16:39:30 UTC	59723330385235			mb109-a1706-coeudc1	1	
12950970732						Order	203-4500555-8857138	203-4500555-8857138		DGzgz8F1c	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	24.02.2020	24.02.2020 16:39:30 UTC	59723330385235			mb109-a1706-coeudc1	1	
12950970732						Order	203-4500555-8857138	203-4500555-8857138		DGzgz8F1c	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	24.02.2020	24.02.2020 16:39:30 UTC	59723330385235			mb109-a1706-coeudc1	1	
12950970732						Order	205-0751725-5784301	205-0751725-5784301		D1r0GqTfF	Amazon.co.uk	ItemPrice	Principal	29.99	AFN	16.02.2020	16.02.2020 22:23:55 UTC	30615090220451			SW-HH8M-K23D	1	
12950970732						Order	205-0751725-5784301	205-0751725-5784301		D1r0GqTfF	Amazon.co.uk	ItemPrice	Tax	6.00	AFN	16.02.2020	16.02.2020 22:23:55 UTC	30615090220451			SW-HH8M-K23D	1	
12950970732						Order	205-0751725-5784301	205-0751725-5784301		D1r0GqTfF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.45	AFN	16.02.2020	16.02.2020 22:23:55 UTC	30615090220451			SW-HH8M-K23D	1	
12950970732						Order	205-0751725-5784301	205-0751725-5784301		D1r0GqTfF	Amazon.co.uk	ItemFees	Commission	-4.32	AFN	16.02.2020	16.02.2020 22:23:55 UTC	30615090220451			SW-HH8M-K23D	1	
