settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
12825695022						Order	026-2791096-9955541	026-2791096-9955541		Dgz7snHkF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	29.01.2020	29.01.2020 22:14:56 UTC	65073594141763			mb015-a1708-coeudc1	1	
12825695022						Order	026-2791096-9955541	026-2791096-9955541		Dgz7snHkF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	29.01.2020	29.01.2020 22:14:56 UTC	65073594141763			mb015-a1708-coeudc1	1	
12825695022						Order	026-2791096-9955541	026-2791096-9955541		Dgz7snHkF	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	29.01.2020	29.01.2020 22:14:56 UTC	65073594141763			mb015-a1708-coeudc1	1	
12825695022						Order	206-7268695-9425130	206-7268695-9425130		DGtTXmkZc	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	28.01.2020	28.01.2020 10:05:45 UTC	70057525713267			mb109-a2141-coeudc1	1	
12825695022						Order	206-7268695-9425130	206-7268695-9425130		DGtTXmkZc	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	28.01.2020	28.01.2020 10:05:45 UTC	70057525713267			mb109-a2141-coeudc1	1	
12825695022						Order	206-7268695-9425130	206-7268695-9425130		DGtTXmkZc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	28.01.2020	28.01.2020 10:05:45 UTC	70057525713267			mb109-a2141-coeudc1	1	
12825695022						Order	206-7268695-9425130	206-7268695-9425130		DGtTXmkZc	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	28.01.2020	28.01.2020 10:05:45 UTC	70057525713267			mb109-a2141-coeudc1	1	
12825695022						Order	203-0956561-5577926	203-0956561-5577926		DJSL0lH9F	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	01.02.2020	01.02.2020 21:53:15 UTC	43519667282067			mb003-a2141-coeudc1	1	
12825695022						Order	203-0956561-5577926	203-0956561-5577926		DJSL0lH9F	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	01.02.2020	01.02.2020 21:53:15 UTC	43519667282067			mb003-a2141-coeudc1	1	
12825695022						Order	203-0956561-5577926	203-0956561-5577926		DJSL0lH9F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	01.02.2020	01.02.2020 21:53:15 UTC	43519667282067			mb003-a2141-coeudc1	1	
12825695022						Order	203-0956561-5577926	203-0956561-5577926		DJSL0lH9F	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	01.02.2020	01.02.2020 21:53:15 UTC	43519667282067			mb003-a2141-coeudc1	1	
12825695022						Order	203-5978134-6490708	203-5978134-6490708		DwzSZbkDc	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	30.01.2020	30.01.2020 03:49:08 UTC	26222967607411			mb015-a1706-coeudc1	1	
12825695022						Order	203-5978134-6490708	203-5978134-6490708		DwzSZbkDc	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	30.01.2020	30.01.2020 03:49:08 UTC	26222967607411			mb015-a1706-coeudc1	1	
12825695022						Order	203-5978134-6490708	203-5978134-6490708		DwzSZbkDc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.02	AFN	30.01.2020	30.01.2020 03:49:08 UTC	26222967607411			mb015-a1706-coeudc1	1	
12825695022						Order	203-5978134-6490708	203-5978134-6490708		DwzSZbkDc	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	30.01.2020	30.01.2020 03:49:08 UTC	26222967607411			mb015-a1706-coeudc1	1	
12825695022						Order	205-5242589-5475517	205-5242589-5475517		DCdPTwlNF	Amazon.co.uk	ItemPrice	Principal	29.99	AFN	23.01.2020	23.01.2020 02:42:55 UTC	67904543171827			Rofee Kitchen	1	
12825695022						Order	205-5242589-5475517	205-5242589-5475517		DCdPTwlNF	Amazon.co.uk	ItemPrice	Tax	6.00	AFN	23.01.2020	23.01.2020 02:42:55 UTC	67904543171827			Rofee Kitchen	1	
12825695022						Order	205-5242589-5475517	205-5242589-5475517		DCdPTwlNF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	23.01.2020	23.01.2020 02:42:55 UTC	67904543171827			Rofee Kitchen	1	
12825695022						Order	205-5242589-5475517	205-5242589-5475517		DCdPTwlNF	Amazon.co.uk	ItemFees	Commission	-4.32	AFN	23.01.2020	23.01.2020 02:42:55 UTC	67904543171827			Rofee Kitchen	1	
12825695022						Order	026-6324958-9609963	026-6324958-9609963		DcHTnMHBF	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	31.01.2020	31.01.2020 12:06:36 UTC	23292422497635			mb003-a2141-coeudc1	1	
12825695022						Order	026-6324958-9609963	026-6324958-9609963		DcHTnMHBF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	31.01.2020	31.01.2020 12:06:36 UTC	23292422497635			mb003-a2141-coeudc1	1	
12825695022						Order	026-6324958-9609963	026-6324958-9609963		DcHTnMHBF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	31.01.2020	31.01.2020 12:06:36 UTC	23292422497635			mb003-a2141-coeudc1	1	
12825695022						Order	026-6324958-9609963	026-6324958-9609963		DcHTnMHBF	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	31.01.2020	31.01.2020 12:06:36 UTC	23292422497635			mb003-a2141-coeudc1	1	
12825695022						Order	026-4818986-4701145	026-4818986-4701145		D1RYQRmFs	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	01.02.2020	01.02.2020 16:24:28 UTC	25201823484747			mb003-a1708-coeudc1	1	
12825695022						Order	026-4818986-4701145	026-4818986-4701145		D1RYQRmFs	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	01.02.2020	01.02.2020 16:24:28 UTC	25201823484747			mb003-a1708-coeudc1	1	
12825695022						Order	026-4818986-4701145	026-4818986-4701145		D1RYQRmFs	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	01.02.2020	01.02.2020 16:24:28 UTC	25201823484747			mb003-a1708-coeudc1	1	
12825695022						Order	026-4818986-4701145	026-4818986-4701145		D1RYQRmFs	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	01.02.2020	01.02.2020 16:24:28 UTC	25201823484747			mb003-a1708-coeudc1	1	
12825695022						Order	202-6917106-5605960	202-6917106-5605960		DCLZRFHzF	Amazon.co.uk	ItemPrice	Principal	33.32	AFN	26.01.2020	26.01.2020 22:28:19 UTC	49334645119819			Rofee Kitchen	1	
12825695022						Order	202-6917106-5605960	202-6917106-5605960		DCLZRFHzF	Amazon.co.uk	ItemPrice	Tax	6.67	AFN	26.01.2020	26.01.2020 22:28:19 UTC	49334645119819			Rofee Kitchen	1	
12825695022						Order	202-6917106-5605960	202-6917106-5605960		DCLZRFHzF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	26.01.2020	26.01.2020 22:28:19 UTC	49334645119819			Rofee Kitchen	1	
12825695022						Order	202-6917106-5605960	202-6917106-5605960		DCLZRFHzF	Amazon.co.uk	ItemFees	Commission	-4.80	AFN	26.01.2020	26.01.2020 22:28:19 UTC	49334645119819			Rofee Kitchen	1	
12825695022						Order	202-9161984-5617906	202-9161984-5617906		DnV18Rjys	Amazon.co.uk	ItemPrice	Principal	29.99	AFN	26.01.2020	26.01.2020 00:14:56 UTC	67250417851811			Rofee Kitchen	1	
12825695022						Order	202-9161984-5617906	202-9161984-5617906		DnV18Rjys	Amazon.co.uk	ItemPrice	Tax	6.00	AFN	26.01.2020	26.01.2020 00:14:56 UTC	67250417851811			Rofee Kitchen	1	
12825695022						Order	202-9161984-5617906	202-9161984-5617906		DnV18Rjys	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	26.01.2020	26.01.2020 00:14:56 UTC	67250417851811			Rofee Kitchen	1	
12825695022						Order	202-9161984-5617906	202-9161984-5617906		DnV18Rjys	Amazon.co.uk	ItemFees	Commission	-4.32	AFN	26.01.2020	26.01.2020 00:14:56 UTC	67250417851811			Rofee Kitchen	1	
12825695022						Order	205-3223675-9121949	205-3223675-9121949		D3MqBT1KL	Amazon.co.uk	ItemPrice	Principal	29.99	AFN	26.01.2020	26.01.2020 00:41:38 UTC	37991605451811			Rofee Kitchen	1	
12825695022						Order	205-3223675-9121949	205-3223675-9121949		D3MqBT1KL	Amazon.co.uk	ItemPrice	Tax	6.00	AFN	26.01.2020	26.01.2020 00:41:38 UTC	37991605451811			Rofee Kitchen	1	
12825695022						Order	205-3223675-9121949	205-3223675-9121949		D3MqBT1KL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	26.01.2020	26.01.2020 00:41:38 UTC	37991605451811			Rofee Kitchen	1	
12825695022						Order	205-3223675-9121949	205-3223675-9121949		D3MqBT1KL	Amazon.co.uk	ItemFees	Commission	-4.32	AFN	26.01.2020	26.01.2020 00:41:38 UTC	37991605451811			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	ItemPrice	Principal	33.32	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	ItemPrice	Tax	6.67	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	ItemPrice	Shipping	3.74	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	ItemPrice	ShippingTax	0.75	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	ItemFees	Commission	-4.80	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	Promotion	Shipping	-3.74	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	UK Core Free Shipping 2015/04/08 23-59-11-975
12825695022						Order	204-1570202-4635516	204-1570202-4635516		DnhTNzkH7	Amazon.co.uk	Promotion	TaxDiscount	-0.75	AFN	01.02.2020	01.02.2020 11:33:25 UTC	20282347577275			Rofee Kitchen	1	UK Core Free Shipping 2015/04/08 23-59-11-975
12825695022						Order	026-5929323-0228364	026-5929323-0228364		DJGndX1TL	Amazon.co.uk	ItemPrice	Principal	33.32	AFN	31.01.2020	31.01.2020 22:26:59 UTC	69065140207387			Rofee Kitchen	1	
12825695022						Order	026-5929323-0228364	026-5929323-0228364		DJGndX1TL	Amazon.co.uk	ItemPrice	Tax	6.67	AFN	31.01.2020	31.01.2020 22:26:59 UTC	69065140207387			Rofee Kitchen	1	
12825695022						Order	026-5929323-0228364	026-5929323-0228364		DJGndX1TL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	31.01.2020	31.01.2020 22:26:59 UTC	69065140207387			Rofee Kitchen	1	
12825695022						Order	026-5929323-0228364	026-5929323-0228364		DJGndX1TL	Amazon.co.uk	ItemFees	Commission	-4.80	AFN	31.01.2020	31.01.2020 22:26:59 UTC	69065140207387			Rofee Kitchen	1	
12825695022						Order	206-9390493-7193947	206-9390493-7193947		DJnfg8kZc	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	29.01.2020	29.01.2020 01:15:47 UTC	19565580321739			mb003-a2141-coeudc1	1	
12825695022						Order	206-9390493-7193947	206-9390493-7193947		DJnfg8kZc	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	29.01.2020	29.01.2020 01:15:47 UTC	19565580321739			mb003-a2141-coeudc1	1	
12825695022						Order	206-9390493-7193947	206-9390493-7193947		DJnfg8kZc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	29.01.2020	29.01.2020 01:15:47 UTC	19565580321739			mb003-a2141-coeudc1	1	
12825695022						Order	206-9390493-7193947	206-9390493-7193947		DJnfg8kZc	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	29.01.2020	29.01.2020 01:15:47 UTC	19565580321739			mb003-a2141-coeudc1	1	
12825695022						other-transaction						other-transaction	StorageRenewalBilling	-24.34		21.01.2020	21.01.2020 08:04:28 UTC						
12825695022						other-transaction	203-7621948-4914743		amzn1:crow:dK035hqRQ0C6aV0ryA0PWw			FBA Inventory Reimbursement	REVERSAL_REIMBURSEMENT	14.23		28.01.2020	28.01.2020 04:07:48 UTC				JV-PP7X-WR6T	1	
12825695022						other-transaction						other-transaction	Previous Reserve Amount Balance	165.38		19.01.2020	19.01.2020 12:51:33 UTC						
12825695022						other-transaction						other-transaction	Current Reserve Amount	-312.97		02.02.2020	02.02.2020 12:47:33 UTC						
12825695022						ServiceFee						Cost of Advertising	TransactionTotalAmount	-83.65		02.02.2020	02.02.2020 03:56:46 UTC						
